ID,segment
test-11334,0.04
test-11335,0.0
test-11336,0.29
test-11337,0.13
test-11338,0.11
test-11339,0.03
test-1134,0.18
test-11340,0.0
test-11341,0.19
test-11342,0.03
test-11343,0.02
test-11344,0.01
test-11345,0.21
test-11346,0.08
test-11347,0.0
test-11348,0.19
test-11349,0.04880364970813191
test-1135,0.04
test-11350,0.022999745647017136
test-11351,0.0
test-11352,0.04
test-11353,0.19
test-11354,0.01
test-11355,0.04
test-11356,0.16
test-11357,0.0
test-11358,0.18
test-11359,0.21
test-1136,0.22
test-11360,0.17
test-11361,0.15
test-11362,0.06935404075997852
test-11363,0.07
test-11364,0.09
test-11365,0.08
test-11366,0.0
test-11367,0.01
test-11368,0.08
test-11369,0.01
test-1137,0.04
test-11370,0.22
test-11371,0.0
test-11372,0.044303723016483235
test-11373,0.06
test-11374,0.0
test-11375,0.02
test-11376,0.17
test-11377,0.14
test-11378,0.06
test-11379,0.03
test-1138,0.04
test-11380,0.04
test-11381,0.05
test-11382,0.11
test-11383,0.23
test-11384,0.16
test-11385,0.08806117316213197
test-11386,0.31
test-11387,0.19
test-11388,0.06935404075997852
test-11389,0.03
test-1139,0.02
test-11390,0.26
test-11391,0.06
test-11392,0.07
test-11393,0.25
test-11394,0.42
test-11395,0.02
test-11396,0.22
test-11397,0.0
test-11398,0.16
test-11399,0.05
test-114,0.28
test-1140,0.0
test-11400,0.02
test-11401,0.008539617756207025
test-11402,0.0
test-11403,0.04
test-11404,0.42
test-11405,0.0
test-11406,0.13
test-11407,0.02
test-11408,0.0
test-11409,0.23
test-1141,0.07
test-11410,0.0
test-11411,0.08
test-11412,0.1
test-11413,0.04880364970813191
test-11414,0.14
test-11415,0.23
test-11416,0.01
test-11417,0.25
test-11418,0.25
test-11419,0.38
test-1142,0.24
test-11420,0.02
test-11421,0.13
test-11422,0.1
test-11423,0.0
test-11424,0.01
test-11425,0.19
test-11426,0.14
test-11427,0.14
test-11428,0.09175283660268178
test-11429,0.04
test-1143,0.13
test-11430,0.08
test-11431,0.0
test-11432,0.26
test-11433,0.22
test-11434,0.03
test-11435,0.03
test-11436,0.07
test-11437,0.09
test-11438,0.16
test-11439,0.022999745647017136
test-1144,0.05
test-11440,0.05
test-11441,0.07
test-11442,0.02
test-11443,0.0
test-11444,0.02
test-11445,0.01
test-11446,0.0
test-11447,0.06
test-11448,0.06
test-11449,0.0
test-1145,0.04
test-11450,0.11
test-11451,0.02
test-11452,0.03
test-11453,0.01
test-11454,0.01
test-11455,0.14
test-11456,0.02
test-11457,0.06
test-11458,0.17
test-11459,0.09
test-1146,0.24
test-11460,0.2
test-11461,0.0
test-11462,0.0
test-11463,0.09
test-11464,0.07771020548527609
test-11465,0.05
test-11466,0.33
test-11467,0.13
test-11468,0.16
test-11469,0.03
test-1147,0.08
test-11470,0.18
test-11471,0.06
test-11472,0.015
test-11473,0.01
test-11474,0.0
test-11475,0.07
test-11476,0.34
test-11477,0.2891666666666666
test-11478,0.57
test-11479,0.35
test-1148,0.03
test-11480,0.03
test-11481,0.28
test-11482,0.03
test-11483,0.05
test-11484,0.04
test-11485,0.07619375149792984
test-11486,0.03
test-11487,0.03
test-11488,0.19557142857142856
test-11489,0.07
test-1149,0.01
test-11490,0.04
test-11491,0.0
test-11492,0.43
test-11493,0.17
test-11494,0.07
test-11495,0.15
test-11496,0.22
test-11497,0.08
test-11498,0.17
test-11499,0.0
test-115,0.07
test-1150,0.23
test-11500,0.1
test-11501,0.34
test-11502,0.08
test-11503,0.04838511504541482
test-11504,0.01
test-11505,0.16
test-11506,0.0
test-11507,0.26
test-11508,0.28
test-11509,0.0
test-1151,0.12
test-11510,0.13
test-11511,0.3
test-11512,0.15
test-11513,0.044303723016483235
test-11514,0.0
test-11515,0.19
test-11516,0.16
test-11517,0.0
test-11518,0.09
test-11519,0.02
test-1152,0.02
test-11520,0.04722222222222222
test-11521,0.15914968364968357
test-11522,0.07
test-11523,0.21
test-11524,0.08
test-11525,0.13
test-11526,0.47
test-11527,0.21
test-11528,0.16
test-11529,0.41
test-1153,0.06
test-11530,0.12
test-11531,0.18
test-11532,0.01
test-11533,0.24
test-11534,0.19
test-11535,0.34
test-11536,0.14
test-11537,0.18
test-11538,0.0
test-11539,0.23
test-1154,0.04
test-11540,0.15
test-11541,0.27
test-11542,0.12
test-11543,0.15
test-11544,0.14
test-11545,0.09
test-11546,0.07
test-11547,0.05082057651299055
test-11548,0.08
test-11549,0.05290023935762684
test-1155,0.05
test-11550,0.09666666666666666
test-11551,0.06
test-11552,0.04
test-11553,0.11
test-11554,0.17
test-11555,0.01
test-11556,0.03
test-11557,0.35
test-11558,0.03
test-11559,0.2
test-1156,0.02
test-11560,0.16
test-11561,0.42
test-11562,0.18
test-11563,0.02
test-11564,0.01
test-11565,0.16
test-11566,0.01
test-11567,0.36
test-11568,0.0
test-11569,0.2
test-1157,0.08
test-11570,0.11
test-11571,0.01
test-11572,0.11
test-11573,0.13
test-11574,0.01
test-11575,0.09
test-11576,0.05
test-11577,0.17
test-11578,0.13
test-11579,0.01
test-1158,0.32
test-11580,0.19
test-11581,0.26
test-11582,0.047703964763834435
test-11583,0.01
test-11584,0.07
test-11585,0.33
test-11586,0.05
test-11587,0.09
test-11588,0.22
test-11589,0.05
test-1159,0.02
test-11590,0.1
test-11591,0.34
test-11592,0.0
test-11593,0.09
test-11594,0.0
test-11595,0.01
test-11596,0.07
test-11597,0.09
test-11598,0.15
test-11599,0.04
test-116,0.06
test-1160,0.13
test-11600,0.0
test-11601,0.1
test-11602,0.05
test-11603,0.05
test-11604,0.09
test-11605,0.02
test-11606,0.09
test-11607,0.2
test-11608,0.12484629226210187
test-11609,0.02
test-1161,0.17
test-11610,0.06950410978315938
test-11611,0.05
test-11612,0.07
test-11613,0.14
test-11614,0.01
test-11615,0.18
test-11616,0.19
test-11617,0.04343016147431212
test-11618,0.03
test-11619,0.02
test-1162,0.02
test-11620,0.17
test-11621,0.07872368691784638
test-11622,0.21
test-11623,0.0
test-11624,0.053701157645553436
test-11625,0.01
test-11626,0.18
test-11627,0.08
test-11628,0.01
test-11629,0.03
test-1163,0.01
test-11630,0.46
test-11631,0.09
test-11632,0.15
test-11633,0.03
test-11634,0.04
test-11635,0.04
test-11636,0.03
test-11637,0.25
test-11638,0.01
test-11639,0.22
test-1164,0.28
test-11640,0.06
test-11641,0.02
test-11642,0.23
test-11643,0.0
test-11644,0.026666666666666665
test-11645,0.2001008615567439
test-11646,0.18
test-11647,0.09
test-11648,0.07
test-11649,0.07
test-1165,0.04
test-11650,0.04
test-11651,0.12
test-11652,0.01
test-11653,0.16
test-11654,0.05
test-11655,0.06
test-11656,0.22
test-11657,0.45
test-11658,0.25
test-11659,0.32
test-1166,0.05
test-11660,0.14
test-11661,0.04838511504541482
test-11662,0.04
test-11663,0.15
test-11664,0.0
test-11665,0.1
test-11666,0.3973333333333334
test-11667,0.02
test-11668,0.01
test-11669,0.31
test-1167,0.13
test-11670,0.1
test-11671,0.23
test-11672,0.03
test-11673,0.19
test-11674,0.03757497272589841
test-11675,0.09
test-11676,0.03
test-11677,0.01
test-11678,0.28
test-11679,0.3
test-1168,0.34
test-11680,0.13818639663569998
test-11681,0.12
test-11682,0.09
test-11683,0.08757317997684753
test-11684,0.12
test-11685,0.15
test-11686,0.01
test-11687,0.0
test-11688,0.17
test-11689,0.02
test-1169,0.12
test-11690,0.05956124958167419
test-11691,0.0
test-11692,0.39
test-11693,0.01
test-11694,0.27
test-11695,0.05
test-11696,0.19
test-11697,0.01
test-11698,0.0
test-11699,0.32
test-117,0.04
test-1170,0.02
test-11700,0.13
test-11701,0.17
test-11702,0.07
test-11703,0.06
test-11704,0.01
test-11705,0.09
test-11706,0.11
test-11707,0.04838511504541482
test-11708,0.04
test-11709,0.08
test-1171,0.19
test-11710,0.25
test-11711,0.15
test-11712,0.09
test-11713,0.13
test-11714,0.06
test-11715,0.08
test-11716,0.0
test-11717,0.0
test-11718,0.06
test-11719,0.07
test-1172,0.12
test-11720,0.54
test-11721,0.18
test-11722,0.0
test-11723,0.0
test-11724,0.0
test-11725,0.07
test-11726,0.16
test-11727,0.2
test-11728,0.0
test-11729,0.0
test-1173,0.18
test-11730,0.02
test-11731,0.23
test-11732,0.3
test-11733,0.08
test-11734,0.06
test-11735,0.27
test-11736,0.3
test-11737,0.09
test-11738,0.01
test-11739,0.15
test-1174,0.12
test-11740,0.0
test-11741,0.0
test-11742,0.07
test-11743,0.03
test-11744,0.12
test-11745,0.0
test-11746,0.03
test-11747,0.0
test-11748,0.08
test-11749,0.05
test-1175,0.1
test-11750,0.25
test-11751,0.0
test-11752,0.12
test-11753,0.05
test-11754,0.01
test-11755,0.0
test-11756,0.14
test-11757,0.07872368691784638
test-11758,0.0
test-11759,0.04
test-1176,0.1
test-11760,0.0
test-11761,0.331619769119769
test-11762,0.34
test-11763,0.17
test-11764,0.05
test-11765,0.01
test-11766,0.13
test-11767,0.11
test-11768,0.03
test-11769,0.26
test-1177,0.24
test-11770,0.22
test-11771,0.02
test-11772,0.08
test-11773,0.0
test-11774,0.04083333333333334
test-11775,0.01
test-11776,0.14
test-11777,0.0
test-11778,0.1
test-11779,0.19829686139100652
test-1178,0.21
test-11780,0.22
test-11781,0.13
test-11782,0.4
test-11783,0.16
test-11784,0.01
test-11785,0.06
test-11786,0.08806117316213197
test-11787,0.02
test-11788,0.08
test-11789,0.33
test-1179,0.0
test-11790,0.06
test-11791,0.23
test-11792,0.04
test-11793,0.26
test-11794,0.14
test-11795,0.14
test-11796,0.0
test-11797,0.03
test-11798,0.34
test-11799,0.0
test-118,0.15
test-1180,0.16
test-11800,0.02
test-11801,0.1
test-11802,0.01
test-11803,0.0
test-11804,0.3029761904761904
test-11805,0.19
test-11806,0.0
test-11807,0.0
test-11808,0.13
test-11809,0.09
test-1181,0.25
test-11810,0.05
test-11811,0.02
test-11812,0.06
test-11813,0.29
test-11814,0.11
test-11815,0.03
test-11816,0.13
test-11817,0.0
test-11818,0.02
test-11819,0.0
test-1182,0.05290023935762684
test-11820,0.0
test-11821,0.01
test-11822,0.09
test-11823,0.01
test-11824,0.1
test-11825,0.01
test-11826,0.01
test-11827,0.04
test-11828,0.02
test-11829,0.54
test-1183,0.37
test-11830,0.08
test-11831,0.26
test-11832,0.06
test-11833,0.1
test-11834,0.04
test-11835,0.14
test-11836,0.17
test-11837,0.1
test-11838,0.0
test-11839,0.26
test-1184,0.02
test-11840,0.05
test-11841,0.13
test-11842,0.02
test-11843,0.2
test-11844,0.03
test-11845,0.03
test-11846,0.04
test-11847,0.14
test-11848,0.03
test-11849,0.04
test-1185,0.17
test-11850,0.11
test-11851,0.02
test-11852,0.06
test-11853,0.11
test-11854,0.24
test-11855,0.14858777333777332
test-11856,0.05270259690315471
test-11857,0.13
test-11858,0.0
test-11859,0.26
test-1186,0.2871071428571428
test-11860,0.05
test-11861,0.05
test-11862,0.04
test-11863,0.02
test-11864,0.06
test-11865,0.1
test-11866,0.37
test-11867,0.0
test-11868,0.01
test-11869,0.04
test-1187,0.01
test-11870,0.03
test-11871,0.16
test-11872,0.0
test-11873,0.14
test-11874,0.0
test-11875,0.18
test-11876,0.3
test-11877,0.08
test-11878,0.03
test-11879,0.29
test-1188,0.12
test-11880,0.19
test-11881,0.01
test-11882,0.0
test-11883,0.0
test-11884,0.28
test-11885,0.01
test-11886,0.01
test-11887,0.06
test-11888,0.29
test-11889,0.18
test-1189,0.01
test-11890,0.12
test-11891,0.06
test-11892,0.09
test-11893,0.0
test-11894,0.03
test-11895,0.0
test-11896,0.16
test-11897,0.04
test-11898,0.28
test-11899,0.03
test-119,0.051094848684734816
test-1190,0.18
test-11900,0.0
test-11901,0.07
test-11902,0.05270259690315471
test-11903,0.08
test-11904,0.01
test-11905,0.3
test-11906,0.07
test-11907,0.12
test-11908,0.0
test-11909,0.01
test-1191,0.2
test-11910,0.08
test-11911,0.11
test-11912,0.01
test-11913,0.37
test-11914,0.05290023935762684
test-11915,0.03
test-11916,0.01
test-11917,0.12
test-11918,0.07
test-11919,0.0
test-1192,0.03
test-11920,0.21
test-11921,0.0
test-11922,0.13
test-11923,0.1
test-11924,0.04
test-11925,0.12
test-11926,0.06
test-11927,0.0
test-11928,0.03
test-11929,0.0
test-1193,0.01
test-11930,0.02
test-11931,0.01
test-11932,0.01
test-11933,0.19
test-11934,0.13
test-11935,0.27
test-11936,0.19
test-11937,0.32
test-11938,0.0
test-11939,0.41
test-1194,0.07
test-11940,0.0
test-11941,0.0031025641025641025
test-11942,0.22
test-11943,0.05
test-11944,0.0
test-11945,0.07
test-11946,0.2
test-11947,0.05
test-11948,0.35
test-11949,0.02
test-1195,0.12
test-11950,0.16
test-11951,0.28
test-11952,0.09
test-11953,0.11
test-11954,0.0
test-11955,0.04
test-11956,0.06
test-11957,0.0
test-11958,0.14
test-11959,0.06
test-1196,0.01
test-11960,0.13
test-11961,0.28
test-11962,0.23
test-11963,0.08
test-11964,0.11
test-11965,0.29
test-11966,0.1
test-11967,0.07872368691784638
test-11968,0.05
test-11969,0.07
test-1197,0.11
test-11970,0.01
test-11971,0.07
test-11972,0.12
test-11973,0.06
test-11974,0.12
test-11975,0.13
test-11976,0.33
test-11977,0.02
test-11978,0.16
test-11979,0.33
test-1198,0.25
test-11980,0.03
test-11981,0.0
test-11982,0.07
test-11983,0.04960703537457412
test-11984,0.19
test-11985,0.09
test-11986,0.01
test-11987,0.22
test-11988,0.1
test-11989,0.1
test-1199,0.11
test-11990,0.0
test-11991,0.01688423645320197
test-11992,0.0
test-11993,0.0
test-11994,0.0
test-11995,0.04
test-11996,0.21
test-11997,0.04
test-11998,0.12
test-11999,0.01
test-12,0.0
test-120,0.01
test-1200,0.21
test-12000,0.04
test-12001,0.0
test-12002,0.15
test-12003,0.16
test-12004,0.11
test-12005,0.33
test-12006,0.28
test-12007,0.0
test-12008,0.2
test-12009,0.33
test-1201,0.07
test-12010,0.0
test-12011,0.02
test-12012,0.04
test-12013,0.26
test-12014,0.42
test-12015,0.05
test-12016,0.01
test-12017,0.16
test-12018,0.05
test-12019,0.0
test-1202,0.06
test-12020,0.35
test-12021,0.11
test-12022,0.01
test-12023,0.2
test-12024,0.24
test-12025,0.07
test-12026,0.55
test-12027,0.2
test-12028,0.04
test-12029,0.05
test-1203,0.0
test-12030,0.0
test-12031,0.07
test-12032,0.05017071451131642
test-12033,0.05
test-12034,0.0
test-12035,0.04
test-12036,0.21
test-12037,0.0
test-12038,0.08
test-12039,0.36
test-1204,0.29
test-12040,0.005
test-12041,0.15
test-12042,0.0
test-12043,0.13
test-12044,0.12
test-12045,0.09
test-12046,0.0
test-12047,0.03720958377372807
test-12048,0.0
test-12049,0.02
test-1205,0.24
test-12050,0.19205555555555556
test-12051,0.24
test-12052,0.19
test-12053,0.09
test-12054,0.07
test-12055,0.07
test-12056,0.68
test-12057,0.21
test-12058,0.18
test-12059,0.01
test-1206,0.1
test-12060,0.24
test-12061,0.05
test-12062,0.03
test-12063,0.03
test-12064,0.04
test-12065,0.36
test-12066,0.08
test-12067,0.29
test-12068,0.0
test-12069,0.02
test-1207,0.06
test-12070,0.12
test-12071,0.21
test-12072,0.26
test-12073,0.0
test-12074,0.18
test-12075,0.13
test-12076,0.04
test-12077,0.37
test-12078,0.12
test-12079,0.04
test-1208,0.19
test-12080,0.05
test-12081,0.23
test-12082,0.08
test-12083,0.06
test-12084,0.0
test-12085,0.1
test-12086,0.11
test-12087,0.04
test-12088,0.05589545386154447
test-12089,0.06
test-1209,0.04
test-12090,0.0
test-12091,0.07
test-12092,0.02
test-12093,0.0
test-12094,0.01
test-12095,0.05
test-12096,0.12
test-12097,0.0
test-12098,0.23
test-12099,0.0
test-121,0.23
test-1210,0.0
test-12100,0.04880364970813191
test-12101,0.03
test-12102,0.05
test-12103,0.08
test-12104,0.42
test-12105,0.03
test-12106,0.1
test-12107,0.02
test-12108,0.03
test-12109,0.0
test-1211,0.19
test-12110,0.27
test-12111,0.0
test-12112,0.23
test-12113,0.03
test-12114,0.14
test-12115,0.21
test-12116,0.09001385176080509
test-12117,0.11
test-12118,0.1
test-12119,0.01
test-1212,0.08
test-12120,0.03
test-12121,0.08
test-12122,0.21
test-12123,0.01
test-12124,0.06
test-12125,0.15
test-12126,0.13
test-12127,0.08
test-12128,0.03
test-12129,0.1
test-1213,0.05
test-12130,0.04699314574314575
test-12131,0.13
test-12132,0.27
test-12133,0.02
test-12134,0.02
test-12135,0.17
test-12136,0.14
test-12137,0.0
test-12138,0.0
test-12139,0.31
test-1214,0.16
test-12140,0.0
test-12141,0.09
test-12142,0.16
test-12143,0.07
test-12144,0.08
test-12145,0.19
test-12146,0.15
test-12147,0.0
test-12148,0.0
test-12149,0.01
test-1215,0.18
test-12150,0.16
test-12151,0.29
test-12152,0.07
test-12153,0.15
test-12154,0.13
test-12155,0.11
test-12156,0.0
test-12157,0.031653663948735165
test-12158,0.04
test-12159,0.0
test-1216,0.20005555555555554
test-12160,0.26
test-12161,0.3
test-12162,0.09
test-12163,0.0
test-12164,0.18
test-12165,0.03
test-12166,0.23
test-12167,0.18
test-12168,0.02
test-12169,0.36
test-1217,0.33
test-12170,0.05
test-12171,0.15
test-12172,0.07
test-12173,0.21
test-12174,0.07
test-12175,0.07
test-12176,0.16
test-12177,0.0
test-12178,0.19
test-12179,0.11
test-1218,0.06
test-12180,0.45
test-12181,0.22
test-12182,0.05017071451131642
test-12183,0.3
test-12184,0.16
test-12185,0.08
test-12186,0.25
test-12187,0.1
test-12188,0.26
test-12189,0.03
test-1219,0.02
test-12190,0.01
test-12191,0.07
test-12192,0.02236826939662422
test-12193,0.06
test-12194,0.06
test-12195,0.14
test-12196,0.21
test-12197,0.01
test-12198,0.16
test-12199,0.02
test-122,0.09
test-1220,0.16
test-12200,0.2319188034188034
test-12201,0.01
test-12202,0.02
test-12203,0.0
test-12204,0.01
test-12205,0.0
test-12206,0.08
test-12207,0.0
test-12208,0.03
test-12209,0.08472273691272912
test-1221,0.03
test-12210,0.2
test-12211,0.03
test-12212,0.02
test-12213,0.1
test-12214,0.11
test-12215,0.06
test-12216,0.03
test-12217,0.04
test-12218,0.03
test-12219,0.03
test-1222,0.02
test-12220,0.01
test-12221,0.06
test-12222,0.0
test-12223,0.1
test-12224,0.02
test-12225,0.12
test-12226,0.11
test-12227,0.0
test-12228,0.0
test-12229,0.15
test-1223,0.12
test-12230,0.26
test-12231,0.04
test-12232,0.09
test-12233,0.04
test-12234,0.08
test-12235,0.0
test-12236,0.32
test-12237,0.13
test-12238,0.02
test-12239,0.21
test-1224,0.03
test-12240,0.03
test-12241,0.2
test-12242,0.08
test-12243,0.16
test-12244,0.03
test-12245,0.24
test-12246,0.01
test-12247,0.11
test-12248,0.02
test-12249,0.05
test-1225,0.0
test-12250,0.03
test-12251,0.03
test-12252,0.13
test-12253,0.07
test-12254,0.17
test-12255,0.03
test-12256,0.0
test-12257,0.18
test-12258,0.044303723016483235
test-12259,0.17
test-1226,0.08888946415962344
test-12260,0.14
test-12261,0.01
test-12262,0.05666666666666667
test-12263,0.24
test-12264,0.24
test-12265,0.09
test-12266,0.18
test-12267,0.08806117316213197
test-12268,0.02
test-12269,0.23
test-1227,0.21
test-12270,0.05
test-12271,0.06487725427882218
test-12272,0.21
test-12273,0.27
test-12274,0.04
test-12275,0.02
test-12276,0.11
test-12277,0.07
test-12278,0.01
test-12279,0.02
test-1228,0.06
test-12280,0.12
test-12281,0.29
test-12282,0.11
test-12283,0.0
test-12284,0.19
test-12285,0.29
test-12286,0.03720958377372807
test-12287,0.05
test-12288,0.1
test-12289,0.16
test-1229,0.08
test-12290,0.07
test-12291,0.31
test-12292,0.02
test-12293,0.15
test-12294,0.2
test-12295,0.04
test-12296,0.06
test-12297,0.05
test-12298,0.17
test-12299,0.03
test-123,0.18
test-1230,0.03
test-12300,0.12
test-12301,0.12195238095238095
test-12302,0.14
test-12303,0.2
test-12304,0.01
test-12305,0.0
test-12306,0.27
test-12307,0.28
test-12308,0.12
test-12309,0.05
test-1231,0.38
test-12310,0.22484607059607048
test-12311,0.02
test-12312,0.0
test-12313,0.16
test-12314,0.05
test-12315,0.19
test-12316,0.2
test-12317,0.12
test-12318,0.29
test-12319,0.08472273691272912
test-1232,0.05
test-12320,0.06
test-12321,0.57
test-12322,0.01
test-12323,0.37
test-12324,0.04
test-12325,0.07
test-12326,0.01
test-12327,0.01
test-12328,0.0
test-12329,0.06914126820345295
test-1233,0.02
test-12330,0.0
test-12331,0.25
test-12332,0.22
test-12333,0.06733585606147993
test-12334,0.22
test-12335,0.05
test-12336,0.03
test-12337,0.07
test-12338,0.03
test-12339,0.03
test-1234,0.22
test-12340,0.0
test-12341,0.07500112924571124
test-12342,0.13
test-12343,0.06
test-12344,0.05
test-12345,0.04
test-12346,0.14
test-12347,0.09
test-12348,0.07
test-12349,0.06
test-1235,0.01
test-12350,0.03
test-12351,0.0
test-12352,0.2
test-12353,0.09
test-12354,0.33
test-12355,0.08300219836508001
test-12356,0.16
test-12357,0.21
test-12358,0.36
test-12359,0.14
test-1236,0.0
test-12360,0.01
test-12361,0.32
test-12362,0.01
test-12363,0.11
test-12364,0.07
test-12365,0.0
test-12366,0.34
test-12367,0.0
test-12368,0.06
test-12369,0.05
test-1237,0.0
test-12370,0.23
test-12371,0.0
test-12372,0.11
test-12373,0.01
test-12374,0.09
test-12375,0.08
test-12376,0.0
test-12377,0.27
test-12378,0.05
test-12379,0.09
test-1238,0.12
test-12380,0.1
test-12381,0.0
test-12382,0.07
test-12383,0.14
test-12384,0.05
test-12385,0.0
test-12386,0.051094848684734816
test-12387,0.19
test-12388,0.19
test-12389,0.14
test-1239,0.0
test-12390,0.04838511504541482
test-12391,0.0
test-12392,0.26166666666666666
